,title,webtoon_link,status,thumb_link,auth,genres,ages,intro,series_url,likes,r_rated,episodes,first_register_date,last_register_date,rates,ages2,rates2,genre1,genre2,genre1_pre,genre2_pre
208,꼰대 관찰자,https://comic.naver.com/webtoon/list?titleId=787730,0,https://shared-comic.pstatic.net/thumb/webtoon/787730/thumbnail/thumbnail_IMAG10_131f43ae-a302-4e65-b7dd-25e5c97294ad.jpg,진아,"스토리, 드라마",12세 이용가,"주인공 대곤은 나이도, 직급도 기성세대와 MZ 세대 사이에 애매하게 끼어있다.그 사이에서 누구보다 평범하게 살고 있는 그의 삶의 모토는 '꼰대로 늙지 않는 것'.하지만 주변에 꼰대들은 하나둘 늘어가고, 꼰대에게 사이다 발언을 하는 젊은 세대 역시 좋게 보이지도 않는데... 그들을 관찰하다 보면 꼰대가 되지 않는 법도 깨닫게 되지 않을까?",https://series.naver.com/comic/detail.series?originalProductId=456366,39,0,45.0,2021.12.29,2021.12.29,9.4,1,9.4,스토리,드라마,0,1
209,꽃 피는 날,https://comic.naver.com/webtoon/list?titleId=703841,1,https://shared-comic.pstatic.net/thumb/webtoon/703841/thumbnail/thumbnail_IMAG10_77191830-5b07-4f52-8cce-58bba0cbf601.jpg,두루,"스토리, 로맨스",전체연령가,등교 버스에서 시작된 삼각관계 로맨스!나라에게도 꽃 피는 날이 올까?2017 <청춘로맨스 대전> 우수상 수상작,https://series.naver.com/comic/detail.series?originalProductId=306664,100000,0,136.0,2018.01.06,2018.02.24,9.8,0,9.8,스토리,로맨스,0,0
210,꽃 피우는 남자,https://comic.naver.com/webtoon/list?titleId=764165,1,https://shared-comic.pstatic.net/thumb/webtoon/764165/thumbnail/thumbnail_IMAG10_ff750037-6c17-46b8-aefa-395f457ff8ae.jpg,양하,"스토리, 로맨스",12세 이용가,전남친에 대한 미련을 버리지 못하고 있는 대학생 한소이는 복잡한 마음을 정리하고 학업에 집중하려 한다. 학교 수업에 쓰기 위해 동네 어르신을 통해 화분을 얻는 소이. 그런데 사실 그 화분은 어떤 남자의 영혼이 갇혀있는 저주받은 화분이었다.,https://series.naver.com/comic/detail.series?originalProductId=421820,1731,0,62.0,2021.01.14,2021.02.25,9.8,1,9.8,스토리,로맨스,0,0
211,꽃가족,https://comic.naver.com/webtoon/list?titleId=505715,1,https://shared-comic.pstatic.net/thumb/webtoon/505715/thumbnail/title_thumbnail_20120921114302_t83x90.jpg,이상신 / 국중록,"스토리, 개그",전체연령가,츄리닝의 이상신/국중록이 다시 뭉쳤다.얼굴에서 후광이 비치는 우월한 외모! 그들의 모든 것을 파헤친다!,https://series.naver.com/comic/detail.series?originalProductId=217946,93680,0,206.0,2012.10.02,2012.11.04,9.4,0,9.4,스토리,개그,0,5
212,꽃만 키우는데 너무강함,https://comic.naver.com/webtoon/list?titleId=741825,0,https://shared-comic.pstatic.net/thumb/webtoon/741825/thumbnail/thumbnail_IMAG10_2cb48835-dbbb-429c-b391-91a57775717e.jpg,주현후 / 쿰타타,"스토리, 판타지",전체연령가,"험악한 겉모습과 달리 꽃집을 차리는 게 꿈인 순정남 황재호. 자신의 꿈을 이루기 위해 게임을 시작하게 되고, 게임 속에서 꽃집을 운영하기 위한 재호의 긴 여정이 시작된다. 꽃을 사랑한 근육남의 친환경 판타지 액션 활극!",https://series.naver.com/comic/detail.series?originalProductId=391367,89577,0,145.0,2022.09.21,2022.11.23,9.8,0,9.8,스토리,판타지,0,2
213,꽃미남 저승사자,https://comic.naver.com/webtoon/list?titleId=721461,1,https://shared-comic.pstatic.net/thumb/webtoon/721461/thumbnail/thumbnail_IMAG10_3922dbe8-92cb-403f-a580-3750ce61cfde.jpg,히어리 / 쌍필 / 사지현,"스토리, 로맨스",전체연령가,톱 배우로 위장 중인 천도율 원탑의 꽃미남 저승사자 진서원. 진서원의 사생팬들에게 쫓기다 어이없는 죽음을 맞이한 연극배우 한지안. 그녀를 천도시켜야만 하는 저승사자 진서원과 그의 유혹을 뿌리치고 천도 거부를 선언한 간 큰 여자 한지안. 그 둘 사이 누구도 모르는 은밀한 계약이 시작된다.,https://series.naver.com/comic/detail.series?originalProductId=328545,100000,0,88.0,2018.11.15,2018.11.15,9.9,0,9.9,스토리,로맨스,0,0
214,꽃밭에솔,https://comic.naver.com/webtoon/list?titleId=414612,1,https://shared-comic.pstatic.net/thumb/webtoon/414612/thumbnail/title_thumbnail_20111202163517_t83x90.jpg,209,"스토리, 드라마",전체연령가,꽃 공포증이 있는 고등학생 계은솔과 친구들의 성장 이야기,,10101,0,62.0,2012.12.03,2013.02.03,9.954833333333337,0,9.95,스토리,드라마,0,1
215,꿀벌과 아카시아,https://comic.naver.com/webtoon/list?titleId=722728,1,https://shared-comic.pstatic.net/thumb/webtoon/722728/thumbnail/thumbnail_IMAG10_7f5fd51c-5275-4a48-9a3f-7dd99147fbf4.jpg,잔스,"스토리, 로맨스",전체연령가,내가 전생에 아카시아 꽃이었다고? 갑자기 생긴 꽃 향기를 멈추기 위해서는 현생의 꿀벌남을 찾아야 한다!,https://series.naver.com/comic/detail.series?originalProductId=350428,59868,0,52.0,2019.01.21,2019.02.04,9.9,0,9.9,스토리,로맨스,0,0
216,"꿀잠, 재워주세요!",https://comic.naver.com/webtoon/list?titleId=769685,1,https://shared-comic.pstatic.net/thumb/webtoon/769685/thumbnail/thumbnail_IMAG10_b81efb3c-6167-494c-94c9-9ea603097a0c.jpg,진하 / 김윤지,"스토리, 로맨스",전체연령가,"""자... 자고 싶어요!""완벽한 워라밸을 유지하던 재영의 일상은 심각한 불면증으로 산산조각 났다.야근 중에 쪽잠을 자던 어느날, 우연히 듣게 된 선우의 목소리는 재영을 달콤한 꿀잠으로 인도하고…회사에서 다시 마주친 선우에게 다짜고짜 자신을 좀 재워달라고 말하는 재영!그런데 선우가 취임식에서 도망쳤다던 회사 대표님이라고?!꿀잠 라이프를 위해 선우의 목소리가 필요한 재영과 대표직 사수를 위해 목소리 콤플렉스를 극복해야 하는 선우의 로맨틱 코미디",https://series.naver.com/comic/detail.series?originalProductId=400395,11,0,50.0,2021.05.03,2021.05.03,9.5,0,9.5,스토리,로맨스,0,0
217,꿈에서 자유로,https://comic.naver.com/webtoon/list?titleId=787495,0,https://shared-comic.pstatic.net/thumb/webtoon/787495/thumbnail/thumbnail_IMAG10_4027f753-218b-44d2-bd5a-cf701e1eec2f.jpg,2L,"스토리, 드라마",15세 이용가,"어린 시절, 하주현과의 악연으로 인해 고등학교에서 극심한 왕따를 당하는 최정민.그녀의 유일한 위안 거리는 아무도 방해하지 못하는 꿈 속에서 하주현을 괴롭히는 ""자각몽"" 뿐이었다그러던 어느 날 그녀의 자각몽 속에서 수수께끼의 남자를 만나게 되고, 그녀를 괴롭히는 모두에게 복수하자는 제안을 받게 되는데..",https://series.naver.com/comic/detail.series?originalProductId=454877,253,0,65.0,2021.12.28,2021.12.28,9.9,2,9.9,스토리,드라마,0,1
218,꿈의 기업,https://comic.naver.com/webtoon/list?titleId=687915,0,https://shared-comic.pstatic.net/thumb/webtoon/687915/thumbnail/thumbnail_IMAG10_e03acc4a-a1ce-4ebc-a021-e3cc07af5f20.jpg,문지현,"스토리, 스릴러",12세 이용가,문명을 지배하는 거대기업과 거대기업을 움직이는 인공지능. 그 인공지능이 꿈을 꾸기 시작했다. 엄청난 경쟁률을 뚫고 대기업 드림코퍼레이션에 입사한 꿈사원들. 그들 앞에 의심스러운 일들이 펼쳐지는데..!,https://series.naver.com/comic/detail.series?originalProductId=256903,100000,0,314.0,2022.09.18,2022.11.20,9.8,1,9.8,스토리,스릴러,0,3
219,끈,https://comic.naver.com/webtoon/list?titleId=801951,0,https://shared-comic.pstatic.net/thumb/webtoon/801951/thumbnail/thumbnail_IMAG10_85dc5d41-af4e-430c-9fc5-1cd9462281ec.jpg,윤선생 / 김수현 / 김서진,"스토리, 스릴러",18세 이용가,"평생을 고향 동주시에 살고 있는 형사 주영. 몸이 불편한 언니 미령과 그녀의 아들 지민과 함께 무난한 시골 형사로 살아가고 있었다.그러던 어느 날, 동주시의 괴이한 사건들과 함께 정체모를 여자의 살인사건이 발생, 이를 수사하려고 하지만 그녀의 수사는 오랫동안 사라졌다 검사가 되어 만난 소꿉친구 현우에 의해 번번이 막히고 만다. 영문을 알 수 없지만 사건을 파고들 수록 지민이는 환각 증세에 시달리게 되고 범인은 마치 인간이 아닌 것만 같다,주영과 동료 진원은 사건을 파헤치며 미령, 현우, 지민, 나아가 동주시의 시민 전체와 얽혀 있는기묘하고도 섬뜩한 존재에 다가가기 시작한다.",https://series.naver.com/comic/detail.series?originalProductId=484523,22,1,19.0,2022.11.03,2022.11.03,8.8,3,8.8,스토리,스릴러,0,3
220,나 혼자 네크로맨서,https://comic.naver.com/webtoon/list?titleId=780170,0,https://shared-comic.pstatic.net/thumb/webtoon/780170/thumbnail/thumbnail_IMAG10_515ac2c3-ba65-43bf-9680-3e9cf6d81cbc.jpg,김경열 / 김동준 / 지점장,"스토리, 판타지",12세 이용가,"곧 세상이 멸망한다.전설 속에나 나올 법한 몬스터들이 각지에 출현한다.그리고 사람들을 잡아먹고, 길거리를 점령하며, 빌딩과 지하철에 던전을 만들기 시작한다.멸망한 세계에서 살아남기 위해 단 한 가지 직업을 고를 수 있다.당신은 무슨 직업을 고르겠는가?""네크로맨서""나에게는 멸망이 무대이고, 죽음이 자산이 된다.",https://series.naver.com/comic/detail.series?originalProductId=445516,1014,0,68.0,2022.09.21,2022.11.23,9.6,1,9.6,스토리,판타지,0,2
221,나 혼자 만렙 뉴비,https://comic.naver.com/webtoon/list?titleId=773797,0,https://shared-comic.pstatic.net/thumb/webtoon/773797/thumbnail/thumbnail_IMAG10_47682705-9b27-4d0e-a8dc-33f57dfe8667.jpg,WAN.Z / 스윙뱃 / 메슬로우,"스토리, 판타지",15세 이용가,"게임 너튜버로 활동 중인 주인공 진혁은 유일하게 [시련의 탑]의 엔딩을 봤지만, 게임의 인기가 하락하며 더 이상 게임 너튜버로서의 삶도 유지하기 힘들어진다.엔딩을 보았기에 이대로 게임을 마무리하려는 진혁. 바로 그날, [시련의 탑]은 현실이 되었다.게임의 모든 요소를 다 알고 있는 진혁은 누구보다 빠르게 모든 것을 차지한다!""진짜 고인물이 뭔지 보여주지.""",https://series.naver.com/comic/detail.series?originalProductId=441054,2798,0,76.0,2022.09.22,2022.11.24,9.8,2,9.8,스토리,판타지,0,2
222,나 홀로 섬에,https://comic.naver.com/webtoon/list?titleId=801740,1,https://shared-comic.pstatic.net/thumb/webtoon/801740/thumbnail/thumbnail_IMAG10_dce6abcb-9669-4d61-8667-2b87e6972a3e.jpg,신갓김치 / 짱9,"스토리, 스릴러",전체연령가,"가족과 섬으로 캠핑을 온 '지오'는 폭풍우로 인해 유일하게 사람이 사는 펜션에서 숙식을 해결하기로 하는데, 펜션 직원의 불친절에 불편함을 느끼던 그날 밤 살인사건이 일어난다.",https://series.naver.com/comic/detail.series?originalProductId=439895,0,0,50.0,2022.10.31,2022.10.31,8.3,0,8.3,스토리,스릴러,0,3
223,나노리스트,https://comic.naver.com/webtoon/list?titleId=670150,1,https://shared-comic.pstatic.net/thumb/webtoon/670150/thumbnail/title_thumbnail_20160122200146_t83x90.jpg,민송아,"스토리, 판타지",12세 이용가,내게 날아온 달콤살벌한 선물 나노 안드로이드들의 비밀을 밝혀라!,https://series.naver.com/comic/detail.series?originalProductId=223477,100000,0,149.0,2016.02.05,2016.04.08,9.7,1,9.7,스토리,판타지,0,2
224,나노마신,https://comic.naver.com/webtoon/list?titleId=747271,0,https://shared-comic.pstatic.net/thumb/webtoon/747271/thumbnail/thumbnail_IMAG10_0a56d153-5521-4ca8-9665-a4450c6fb40d.jpg,현절무 / 금강불괴 / 한중월야,"스토리, 무협/사극",15세 이용가,"갖은 멸시와 목숨의 위협을 받던 마교의 사생아 천여운, 미래에서 나타난 후손이 천여운의 몸에 나노 머신을 주입한 후 그의 인생이 송두리째 바뀐다.마교를 넘어 무림 최고의 자리에 오르기 위한 천여운의 거침없는 이야기가 시작된다!",https://series.naver.com/comic/detail.series?originalProductId=400750,57907,0,132.0,2022.09.21,2022.11.23,9.8,2,9.8,스토리,무협/사극,0,7
225,나는 귀머거리다,https://comic.naver.com/webtoon/list?titleId=659934,1,https://shared-comic.pstatic.net/thumb/webtoon/659934/thumbnail/title_thumbnail_20150729142305_t83x90.jpg,라일라,"에피소드, 일상",전체연령가,대한민국에서 청각장애인이 살아가는 이야기,,100000,0,202.0,2017.06.09,2017.07.11,9.974000000000018,0,9.97,에피소드,일상,1,6
226,나는 남 너는 녀,https://comic.naver.com/webtoon/list?titleId=721920,1,https://shared-comic.pstatic.net/thumb/webtoon/721920/thumbnail/thumbnail_IMAG10_e3cc0544-d1e4-4447-930c-393aea042228.jpg,녹밤,"스토리, 개그",전체연령가,"눈을 떠보니 너와 나의 성별이 바뀌었다?! 지금까지와는 다른 삶을 살게 될 주인공들과, 지금까지의 삶에 너무 익숙해져 있던 주인공 친구들의 다사다난한 학교생활!",https://series.naver.com/comic/detail.series?originalProductId=340146,81931,0,21.0,2019.01.04,2019.02.01,9.7,0,9.7,스토리,개그,0,5
227,나는 너를 보았다,https://comic.naver.com/webtoon/list?titleId=628876,1,https://shared-comic.pstatic.net/thumb/webtoon/628876/thumbnail/title_thumbnail_20140708190659_t83x90.jpg,모래인간 / 티오비,"스토리, 스릴러",전체연령가,"딸이 탄 지하철이 피투성이가 되어 나타났다?!모든 것을 목격한, 혹은 아무것도 목격하지 않은 사람들의 이야기.",https://series.naver.com/comic/detail.series?originalProductId=159582,40893,0,76.0,2014.07.01,2014.08.12,9.2,0,9.2,스토리,스릴러,0,3
228,나는 어디에 있는 거니,https://comic.naver.com/webtoon/list?titleId=72498,1,https://shared-comic.pstatic.net/thumb/webtoon/72498/thumbnail/title_thumbnail_20090629120604_t83x90.jpg,서나래,"옴니버스, 일상",전체연령가,"무작정 떠나고 본다!!여행 준비부터 엉망진창,낢이 들려주는 네팔 여행기",,433,0,30.0,2009.09.09,2009.10.11,9.871000000000002,0,9.87,옴니버스,일상,2,6
229,나는 어디에나 있다,https://comic.naver.com/webtoon/list?titleId=771063,0,https://shared-comic.pstatic.net/thumb/webtoon/771063/thumbnail/thumbnail_IMAG10_c8ae7ff8-dc8c-4800-8e2b-5a46cd504b04.jpg,김선권,"스토리, 스릴러",15세 이용가,수많은 사람들이 죽었던  여러 대형사고 현장에 동일 인물이 계속 발견된다. 그게... 기억에 없는 나라면? 그 영상을 보는 순간 평범했던 청년 류준의 일상은 완전히 뒤바뀐다. 과연 류준은 사라진 기억의 비밀을 풀고 평범한 일상을 되찾을 수 있을까...,,487,0,82.0,2022.09.19,2022.11.21,9.847125000000007,2,9.85,스토리,스릴러,0,3
230,나는 여왕이다,https://comic.naver.com/webtoon/list?titleId=797728,0,https://shared-comic.pstatic.net/thumb/webtoon/797728/thumbnail/thumbnail_IMAG10_1204f551-2114-4474-b0f3-b7bcc4e4f775.jpg,율페 / 로사린,"스토리, 로맨스",전체연령가,"고생만 하다 죽은 책 속 주인공 오필리아를 답답하다 느끼던 중, 갑자기 말을 걸어온 오필리아에 의해 빙의하게 된다.여주의 몸으로 깨어났는데 다행히 아직 막장으로 흘러가기 전.미래의 오필리아를 만나 자신이 여왕이 된 모습을 봤다며 미래를 바꿀 도박을 시작한다.여러 시련과 고난 속 여왕이 되었지만 이 후 미래는 알지 못하는데....",https://series.naver.com/comic/detail.series?originalProductId=476085,16,0,33.0,2022.07.19,2022.07.19,9.5,0,9.5,스토리,로맨스,0,0
231,나라 구한 전생,https://comic.naver.com/webtoon/list?titleId=778741,1,https://shared-comic.pstatic.net/thumb/webtoon/778741/thumbnail/thumbnail_IMAG10_cd74c2d1-4a70-4bc0-bb97-c8cb082b0a82.jpg,양키풀,"스토리, 드라마",전체연령가,"아버지의 빚 문제로 폐공장에 납치되어 있던 한자인은 재수 좋은 남자 천운조의 등장으로 무사히 풀려나게 된다. 며칠 후, 새 학기가 시작되고 신입생 한자인은 자신의 학교에서 천운조와 그의 친구들을 만나게 된다. 자신들을 전생에 나라를 구한 영웅이라고 소개하는 천운조와 친구들, 그들의 특별한 능력을 눈으로 볼 수 있는 한자인, 그리고 한자인을 노리는 수수께끼의 인물까지. 전생을 기억하는 능력자들과 그 중심에 있는 한자인, 그들에게 과연 어떤 운명이 기다리고 있을까?",https://series.naver.com/comic/detail.series?originalProductId=410094,5,0,50.0,2021.09.27,2021.09.27,9.8,0,9.8,스토리,드라마,0,1
232,나란의사 그런의사,https://comic.naver.com/webtoon/list?titleId=387517,1,https://shared-comic.pstatic.net/thumb/webtoon/387517/thumbnail/title_thumbnail_20110930202527_t83x90.jpg,유성연,"스토리, 드라마",전체연령가,"한국에 숨겨진 무병장수마을 치웅리.
그곳에 돈밝히는 속물의사 이대환이 병원을 차렸다!",https://series.naver.com/comic/detail.series?originalProductId=268584,1215,0,13.0,2011.10.01,2011.10.24,9.9,0,9.9,스토리,드라마,0,1
233,나랑 살래?,https://comic.naver.com/webtoon/list?titleId=756054,1,https://shared-comic.pstatic.net/thumb/webtoon/756054/thumbnail/thumbnail_IMAG10_8edc801f-ad20-462a-8776-c16995a45ae2.jpg,은희,"스토리, 로맨스",전체연령가,"만 20살의 생일날 친척 집에서 쫓겨나 거리를 걷던 중 '귀신의 집'으로 소문난 집 앞에서 잡귀들에게 쫓겨난 두 귀신을 마주하게 된 노을. '귀신의 집'을 싸게 구입해 잡귀들을 몰아내고 두 귀신과의 동거를 시작하게 된다! 3년 전 의문의 사고로 죽게 된 후 저승 버스를 타고 가던 중, 버스에서 내려 이승을 헤매게 되었다는 두 귀신은 자신들의 이름과 이승에 만나야 할 사람이 있다는 것 외에는 기억이 없고...대학을 휴학하고 아르바이트를 구하던 노을은 우연히 마주친 박수무당 만복의 제안으로 인기 신인배우 도한이 소속된 회사에서 퇴마의 일을 하게 되고, 그러던 중 마주한 도한에게 난생처음 두근거림을 느끼게 되는데...!",https://series.naver.com/comic/detail.series?originalProductId=370341,86,0,51.0,2020.10.19,2020.10.19,9.5,0,9.5,스토리,로맨스,0,0
